Best Case
3040,BestCase
Post PVT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1
LP_STD,0.2436489835207621,0.2677886249880868,0.2429768442498248,0.2830648922861021,0.23223097058314104,0.25079855663800854,0.3056017614206147,0.2875852019086929,0.25075707265277825,0.24754636538665867,0.20167161562377695,0.2003303083600168,0.24839108364544843,0.32168373882357437,0.2809000993487979,0.28413658945396103,0.18842208434884106,0.24857310886470124,0.20735665965178018,0.2643882963990043,0.23748735190947484,0.2368493399405387,0.2568907419279479,0.22298370565502984,0.2678105435747068,0.21046801562177236,0.2347817950431645,0.21052776827561762,0.21766525515137713,0.2252577147712071,0.1858223429126294,0.19131016268098416,0.22494202690398776,0.1768133665603732,0.1596230441620334,0.16860847335865778,0.21280181530961467,0.1885608643729921,0.2036227587288185,0.22616390878386827
Steer>3,0.0,0.0,0.0,0.0,0.0,0.0,0.017452006980802792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10803802938634399,0.0,0.0,0.0,0.017271157167530225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012875536480686695,0.0,0.0,0.0,0.199048031155344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPH_STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

3171,WorstCase
Session #,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
Pre PVT,0,2,0,1,2,0,4,4,3,1,2,5,4,1,0,0,1,1,0,1,5,4,0,3,0,0,3,2,2,2,1,0,2,1,0,0,3,1,0,2
Post PVT,1,1,0,0,0,1,3,1,2,2,0,6,1,0,2,3,1,2,2,3,1,1,2,3,2,1,2,3,0,1,2,2,1,1,1,3,0,2,4,2
LP_STD,0.21397874008852852,0.15297336686799126,0.18295340191830153,0.20188282513947514,0.1925048117418856,0.2039639912539312,0.2857326207802601,0.21387175722374013,0.2050241743998112,0.17900657766641853,0.19018598742102316,0.19379832454551535,0.1676826197843947,0.17767898185851805,0.18669723177409855,0.19496103679632465,0.1684866778331346,0.15233281666869375,0.16517679819293146,0.15426472508854505,0.19500855007157925,0.18349098108949308,0.16514358980046578,0.15636058544352785,0.17642337562612959,0.19420675315034555,0.16495465673024676,0.16832374128133903,0.15184167810875143,0.139926611455647,0.17468114122676764,0.15910221150324647,0.15101825444355485,0.1658391472515831,0.146856796749929,0.1607892713068346,0.15393574198091733,0.18347817464663946,0.15584095204543863,0.17160724872850683
Steer>3,0.0,0.0,0.1288888888888889,0.2947562302287904,0.25779985171959874,0.26034402603440265,0.06004190844616377,0.026744755242212054,0.05009107468123861,0.07039155301363836,0.0,0.0,0.0,0.021598272138228944,0.0,0.16032345647907495,0.0,0.0,0.02401536983669549,0.0,0.056694286960314,0.0,0.04242998806076781,0.05763688760806916,0.0,0.09861048857014791,0.0044130626654898504,0.0,0.14884087716906977,0.0,0.0,0.0,0.26037069726390116,0.03902439024390244,0.16488413547237074,0.0,0.024366471734892786,0.0,0.0,0.0811176205497972
MPH_STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

3207,WorstCase
Session #,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
Pre PVT,3,2,1,2,2,0,6,2,0,3,1,6,5,4,7,8,3,7,8,7,6,7,2,6,2,5,4,6,3,9,16,22,13,11,9,6,3,8,8,9
Post PVT,1,2,3,4,0,0,4,2,3,0,2,10,0,4,3,6,2,7,13,3,2,1,8,14,5,5,4,9,6,3,7,19,4,7,6,8,2,6,4,10
LP_STD,0.20977102932428324,0.2508350411959542,0.20500496930978301,0.2316717487869881,0.2345352842228446,0.23347738533356005,0.21187189551915636,0.24942061807048593,0.1899251135591703,0.21197177903479342,0.3098559197902217,0.26813296525973684,0.20304709237379712,0.2469736445336727,0.24143880044437305,0.24374777420570998,0.2370804949222558,0.25930731929403766,0.29386068825542433,0.249093487560275,0.2450149565603549,0.20222596020687203,0.18872276952827818,0.26645138579982414,0.248991763687174,0.265058763018784,0.3099087352816515,0.3117012583604031,0.2868351278298181,0.2628958618578789,0.2558523105204799,0.32042137058202086,0.20345306166397012,0.19512443420290354,0.25361256508253116,0.266295521945047,0.24992960942818293,0.23740488133243903,0.2808288631899823,0.2711817248758029
Steer>3,0.5093315254492935,0.0,0.7754370237561632,0.6727430555555556,0.17871986699916872,0.07005253940455342,0.0,0.0,0.0,0.5031159407253355,0.5683284892589535,0.48399978206588257,0.43019762197521594,0.0,0.15384615384615385,0.11101243339253997,0.048823790501553485,0.15286698814939184,0.9494793825113966,0.2033751622674167,0.1921380954838529,0.08023648648648649,0.4903225806451613,1.4583084882386737,0.09095043201455208,0.5427198373457788,0.2814498933901919,0.19147084421235855,0.0,0.37686240140227867,0.5982505765757591,0.35665766566593426,0.46861184792219274,0.0,0.7357684673188714,0.0,0.0,0.0,0.1955671447196871,0.0
MPH_STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

3215,WorstCase
Session #,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
Pre PVT,0,1,0,1,2,0,7,2,0,0,2,1,1,2,1,8,0,2,3,6,0,0,0,4,1,1,1,0,0,1,0,2,0,1,1,5,4,0,1,1
Post PVT,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,4,0,0,0,2,0,0,1,4,0,0,1,1,1,0,0,2,0,1,1,2,0,0,1,2
LP_STD,0.1369226623929699,0.13591808440145142,0.14783569970706284,0.17200724949397878,0.1370618618043742,0.13003964013706723,0.1630417797769267,0.17064304126955077,0.14012268285966173,0.13968296840222802,0.15397966757881748,0.1325441747557613,0.14587244169435654,0.13274442250521523,0.13227596124017763,0.13123900287009327,0.14505549042720828,0.1254301877600482,0.15112858524431602,0.14764866901994317,0.11963519546595718,0.13526109949114015,0.14420514671282797,0.14713469052797207,0.12366584951666335,0.15679227100966425,0.1490565383366941,0.1420989557637065,0.13278945223677968,0.125706810833551,0.11629855815996215,0.16015839804335535,0.1290843211665401,0.12625160943930736,0.14398866311866212,0.15848336510529823,0.12395989249889139,0.12001658864284923,0.14417165462902085,0.13986672204450884
Steer>3,0.0596252129471891,0.0,0.0,0.14481604241779383,0.0,0.22481923397233833,0.5686227512255263,0.9211273088741244,0.0,0.0,0.2258454106280193,0.3843579069203054,0.0,0.026246719160104987,0.0,0.11100469325629336,0.0,0.2702702702702703,0.17927415828596416,0.0395778364116095,0.0,0.15034364261168384,0.0,0.23402689975577773,0.0,0.0,0.0,0.364450682189668,0.0,0.0,0.0,0.0,0.0,0.2166109703116324,0.0,0.36862119870091525,0.0,0.0,0.273972602739726,0.03931847968545216
MPH_STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

3220,WorstCase
Session #,4,5,6,7,8,9,10,11,12,13,14,15,,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
Pre PVT,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Post PVT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
LP_STD,0.14471719711256398,0.14724130100018978,0.14713012411775578,0.19254423942885882,0.1265579596680544,0.1278133836137782,0.13040735446608462,0.15870902012880175,0.12457617885225536,0.10832949582026845,0.11964598608536414,0.17629939700396374,,0.10883360217767271,0.13220199656143355,0.15589383934510992,0.10258736874080358,0.1122532741093091,0.11507973656022749,0.12672015906750622,0.1367918191640481,0.11665786178187953,0.14083842247878797,0.12304166300728606,0.10904168299564372,0.125325663477131,0.1293701254757489,0.11726828046247717,0.1086713936741562,0.1260832804210686,0.103697767890143,0.11946362281879423,0.09102480263053729,0.11626835604723343,0.10362642710871603,0.10039808439695527,0.09578943161003624,0.09478298083552084,0.09458722968539365,0.1069368023611931
Steer>3,0.02966101694915254,0.0,0.0,1.3484743910040888,0.0,0.33264887063655035,0.13651877133105803,0.0,0.0,0.0,0.05579399141630901,3.116852369549047,,0.23288954974651185,0.11170872983036821,0.1646258333005321,0.0,0.0,0.4331376726794631,0.0,0.0,0.0,0.0,0.11504047720494248,0.0,0.0,0.45375218150087254,0.0,0.0,0.08676789587852494,0.0,0.2728047740835465,0.0,0.11622901420576841,0.0,0.0,0.0,0.0,0.4676104676104676,0.08179078777442962
MPH_STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

3309,WorstCase
Session #,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
Pre PVT,2,0,6,11,3,2,2,1,0,1,4,4,0,1,1,2,0,2,1,1,1,0,5,0,1,1,4,1,4,2,3,0,4,3,8,3,11,3,4,0
Post PVT,2,6,16,9,2,1,1,7,2,4,6,3,4,5,1,4,4,1,3,4,0,4,1,2,4,0,1,4,2,1,8,0,3,9,7,2,14,2,5,2
LP_STD,0.2581960791425895,0.24851837555374146,0.2955573972800687,0.31029096631099223,0.2523032028569808,0.2490868904616305,0.27244477499262926,0.2686430230269635,0.2410188331229687,0.1750941166244152,0.17920112654660295,0.21056400728960756,0.19367488207691058,0.23323900552504898,0.20750537092556492,0.21786820091767467,0.28122617247050324,0.19150536245614233,0.240604761121299,0.20378538883078123,0.22997135474770286,0.22598051286220527,0.21225757946624105,0.20125338472867654,0.27266324058753033,0.2502148050323831,0.23647231073701,0.24902602049576145,0.237334506656686,0.22754856592803147,0.22734760248062091,0.22263640606821472,0.2709975726836533,0.2479049722676155,0.25768919325794676,0.23321623144052567,0.22671779593986435,0.26518940326953183,0.2248092270665898,0.23522690902806492
Steer>3,0.0,0.0750938673341677,0.19976020345699258,0.42610103825133566,0.08958632538815314,0.13213981244671782,0.0,0.9301579003171664,0.6646655231560892,0.0,0.0,0.2062308029837648,0.08793969849246232,0.0,0.04145936981757877,0.0,0.12085779006678102,0.0,0.0,0.012583892617449664,0.6077876262056944,0.0,0.14629948364888123,0.14261019878997408,0.6698153714040361,0.0,0.18973695558430356,0.0,0.04712939160239932,0.0,0.0,0.0,0.33647726786508236,0.059252506836827715,0.2853037551034713,0.0,0.8887622690918585,1.302914537032569,0.14648858250753988,0.13745704467353953
MPH_STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

3311,WorstCase
Session #,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
Pre PVT,1,1,1,3,0,0,1,0,2,0,3,0,0,2,0,0,1,0,0,2,0,0,0,1,2,0,0,2,3,3,2,0,0,0,0,0,0,1,1,3
Post PVT,1,0,2,1,1,0,0,3,1,0,0,4,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,1,2,0,0,1,3
LP_STD,0.20470693486603403,0.19993885532067207,0.20645648730287952,0.1833163123380978,0.17867999043900742,0.20143431346397875,0.20468601267680836,0.18226935807851424,0.14016311123136338,0.14856028512045377,0.1598015350166002,0.1698754362589177,0.12574083288174898,0.1330586330106956,0.12901992206694662,0.18361391288912005,0.1217517311216576,0.14098078538707925,0.13153183303452085,0.15953519982119935,0.15993025214242393,0.13400884097389476,0.12674117074612806,0.12998777052342397,0.13972848435821178,0.1379957663463813,0.14474062555360262,0.14706968944170684,0.13176572878427778,0.14189150883625923,0.14803059724404669,0.1545126779079566,0.15623771769105604,0.1323286682712258,0.1259262558195226,0.1327134642734728,0.15811670261421526,0.15388832633028193,0.17544394808119074,0.12961852922900305
Steer>3,0.3804206432394829,0.0,0.29029337041233216,0.31031111845315423,0.8651807537548031,0.5294863092578884,3.9191932106823253,1.8164147558778176,0.5138315603431882,0.18489452640898657,0.05608283002588439,0.22001489822769135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314060446780552,0.0,0.0,0.0,0.26155187445510025,0.0,0.0390625,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.23888247486563535,0.0,0.2606259475204947,0.516936027322781,0.1393121462777536,0.0
MPH_STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

3359,WorstCase
Session #,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
Pre PVT,0,0,0,2,0,0,1,0,0,0,0,4,0,0,1,7,0,0,1,3,2,1,1,9,3,3,12,21,0,1,3,10,2,2,6,20,2,2,6,17
Post PVT,0,0,0,8,1,0,1,7,0,0,4,7,0,1,3,12,0,1,1,4,1,1,5,13,1,5,13,27,6,6,12,15,3,8,11,21,5,7,13,22
LP_STD,0.1825842132338488,0.18614809574547755,0.17906823486067885,0.35485143052504026,0.20492567837272638,0.1984045393589317,0.21036818493810278,0.2420878866199679,0.2121970012282896,0.23668562084753356,0.21506049532062446,0.28949361480527946,0.218680359671862,0.200033169918314,0.19668369850438958,0.29563726929469325,0.24003189684148865,0.2393006693940472,0.23283003310834455,0.21502848227924248,0.20565393803478726,0.2949526705919425,0.255250074151512,0.22166973310319035,0.22995430726556632,0.29027468611325424,0.2284360521543332,0.4623672826666129,0.1687996219252344,0.233057475917471,0.20200329680173507,0.2847092110329872,0.23705404597299987,0.28742406743671073,0.2280261068295772,0.26434199186636836,0.26030911592875283,0.2200293288877564,0.27402303170018655,0.3073972796129264
Steer>3,0.0,0.0,0.0,4.234384881724872,0.0,0.0,0.10569852941176472,0.8482228967985103,0.0,0.13472403302911778,0.12329931972789114,1.5422198916653502,0.0,0.0,0.19754170324846357,4.304282202207957,0.8978195810175288,0.0,0.3709236023087151,0.08091993185689948,0.4319371727748691,0.0,0.0,0.0,0.251661918328585,0.0,0.0,4.834376420791357,0.15843429636533085,0.0,0.5373134328358209,0.8884101964779241,0.19016697588126158,0.3020616046240225,0.0,0.2033271719038817,0.0,0.17219113215669393,0.0,0.0
MPH_STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

3421,WorstCase
Session #,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
Pre PVT,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,2,0,0
Post PVT,0,0,1,3,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,8,0,0,4,8,0,0,0,1,2,0,1,0,1,0,1,0,1
LP_STD,0.1403118180261343,0.13361917285342984,0.20927258044781297,0.19981586512446187,0.17452520183472048,0.15657903812960242,0.24427714204753426,0.2010393215885249,0.14998311502355482,0.1529995270124955,0.1631077912879312,0.1538469037543973,0.13590387300477585,0.13696367226638134,0.12016887902399731,0.09677447779809997,0.16287264291701734,0.13297478431419,0.15036070416822028,0.12679163967988258,0.13112542813683678,0.12332558878788406,0.15230211940933241,0.13823458494668003,0.1283378837341111,0.13379595996348786,0.16641531789740768,0.11872680505306461,0.14888369205324153,0.13355321283068064,0.11124600712371549,0.12363690988211343,0.11267707637021045,0.15469648716304404,0.15357449520133495,0.14483590302608104,0.11153316666295414,0.12358551334931,0.11887607201243403,0.13608852870615223
Steer>3,0.18647007805724197,0.0,0.5722870904536655,0.013123359580052493,0.0,0.0,0.05080440304826418,0.0,0.0,0.0,0.0,0.0,0.0,0.025740025740025742,0.0,0.0,0.808981849760485,0.0,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.1266357112705783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPH_STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

3512,WorstCase
Session #,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
Pre PVT,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Post PVT,1,0,0,0,1,0,1,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
LP_STD,0.22988652894425088,0.18339696126994184,0.16919447613120214,0.2513475152814985,0.17848817758128566,0.1964199344641986,0.16907450250998837,0.19935077281388175,0.16209693903243583,0.18759690633993736,0.1859470388299182,0.23007716754475216,0.17611066818931262,0.17688797016454347,0.15443021142620492,0.18541940788456154,0.14942710339497745,0.15085808445719534,0.14913218976654727,0.18239041616948595,0.14709321769569306,0.14487422938344863,0.13749113336967372,0.1570798650405682,0.1284729975433156,0.12452898691460319,0.12992691188338526,0.15270478516259012,0.14946273886070327,0.1674916237767222,0.14204561599715584,0.14774019605489425,0.14973447592291422,0.14570536770585735,0.14555382974216458,0.14184816461274125,0.17099756178147688,0.1382154784752086,0.14572057632246477,0.14522285881791075
Steer>3,0.162046908315565,0.0,0.15066724063710718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPH_STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

3570,WorstCase
Session #,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
Pre PVT,0,0,1,1,1,1,0,0,0,0,2,2,0,2,1,2,0,3,1,3,2,0,1,12,3,1,1,1,0,3,2,2,0,5,0,0,1,1,3,1
Post PVT,0,1,0,7,0,0,3,4,2,0,10,2,0,2,1,10,0,1,4,6,4,1,1,2,1,2,0,3,3,11,1,9,0,3,3,0,1,1,0,2
LP_STD,0.1893710679459573,0.19923031231689442,0.1775675418172829,0.24511146026370345,0.18748110807907828,0.12583494347587565,0.1862746845828867,0.2073328919218796,0.17366888972856814,0.1609866203220251,0.1887735346405026,0.21379931689249138,0.16524485798907015,0.1526952743047375,0.1738414219550431,0.20120345801899756,0.15350953399917994,0.13817106563657464,0.1964750416274453,0.20691314300294406,0.18308977326590437,0.1731147526722027,0.20540189918434587,0.17914015126042845,0.18327121047640632,0.17096391794304722,0.15544931262429135,0.2007052416659639,0.16150798750591783,0.19694116390673608,0.1856984708899561,0.1591544402581659,0.1541658873232006,0.17664273156014476,0.17542723767308557,0.209131333876244,0.16246963926752783,0.19965359272478406,0.16064586949477672,0.17763655357941655
Steer>3,0.06499133448873483,0.37768240343347637,0.458477508650519,0.1872219696931005,0.0,0.0,0.16154678654678653,0.09172107513339742,0.0,0.0,0.0,0.8175029639166439,0.0,0.0,0.1330885727397889,0.4971120009097606,0.11959521619135235,0.0,0.4560952406704999,0.23166023166023164,0.4110813226094727,0.0,0.13513513513513514,0.6007353403425671,0.2304541413661479,0.0911062906724512,0.38721296713192255,0.5977850891139754,0.25587823961129397,0.0,0.9038514184843084,0.2984539190748614,0.35182736226954126,0.0,0.4750815090824406,0.0,0.0,0.0,0.20355132091814637,0.0
MPH_STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

3674,WorstCase
Session #,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
Pre PVT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Post PVT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LP_STD,0.12050936029290407,0.12715806980909408,0.11476655997227733,0.1285235528169895,0.11184430123944104,0.1257073272410719,0.12727264102905828,0.12184335668729593,0.11105194310990618,0.12093161055134694,0.12002957757342195,0.16734058688782452,0.15071854554569578,0.1239484746096915,0.1237803689672794,0.13694212619461227,0.15056753037987303,0.13644422649937088,0.14919352874276753,0.1521177370018711,0.125122874288982,0.12591456219507172,0.1530732421493419,0.14940927985054553,0.17037415653892912,0.1226463009769162,0.1238705237647929,0.13934501259807108,0.19282548786537565,0.15064369353627144,0.15301194058411544,0.165338754456996,0.1633001986304552,0.18622939381954606,0.1859523561091913,0.14618315823582323,0.15005330000234907,0.12579080619339483,0.13953510616632236,0.14999872440744536
Steer>3,0.004420866489832006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16740088105726872,0.06364022061943148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026019080659150047,0.0,0.0,0.0,0.16349977905435262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01755926251097454,0.0,0.0,0.0
MPH_STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

